대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
서울특별시 송파구 삼전동 110-14번지,11710,10600,0,0110,0014,1025117311,2,집합,3,표제부,서울특별시 송파구 삼학사로19길 18 (삼전동),파크하우스,,,,0,117104169224,10601,0,18,,,0,주건축물,235.5,139.2,59.11,444.99,444.99,188.96,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택,10,(철근)콘크리트,"평스라브, 원형스라브",11,0,10.5,4,0,0,0,0,0,444.99,0,0,0,0,8,92,0,0,20010621,20010825,20011219,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 111번지,11710,10600,0,0111,0000,10251100225433,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로 156 (삼전동),삼전동 썬프라자,,,,4,117103123009,10604,0,156,,,0,주건축물,1155.6,571.94,49.49,4785.82,2882.74,249.46,21,철근콘크리트구조,철근콘크리트구조,03000,제1종근린생활시설,제1종근린생활시설외 3,10,(철근)콘크리트,(철근)콘크리트,0,0,35.6,8,2,2,0,0,0,4785.82,59,759.91,0,0,0,0,2,33,20060706,20080509,20090422,2006,3230142,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 111-2번지,11710,10600,0,0111,0002,1025114812,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로 158 (삼전동),,,,,0,117103123009,10604,0,158,0,,0,주건축물,251.3,124.46,49.52,459,353.22,140.55,21,철근콘크리트구조,철근콘크리트조외1,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,0,3,1,0,0,0,0,448.92,0,0,0,0,0,0,2,23,19841109,        ,19850531,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 111-3번지,11710,10600,0,0111,0003,1025125215,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로 160 (삼전동),수연빌딩,,,,1,117103123009,10604,0,160,,,0,주건축물,630,327.1,51.92,2346.33,1884.41,299.11,42,철골철근콘크리트구조,철골철근콘크리트구조,03000,제1종근린생활시설,제1종근린생활시설 외1,10,(철근)콘크리트,(철근)콘크리트평스라브,0,0,31.1,9,1,1,0,0,0,0,22,48.21,0,0,0,0,2,23,20030612,20030626,20060417,2003,,,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 111-5번지,11710,10600,0,0111,0005,1025118108,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로 166 (삼전동),산림조합중앙회 청사,,,,0,117103123009,10604,0,166,,,0,주건축물,1110,509.9,45.94,7093.8,4409.96,397.29,21,철근콘크리트구조,"철근콘크리트조, 철골철근콘크리트조",14000,업무시설,"업무시설, 판매 및 영업시설,근린생활시설",10,(철근)콘크리트,평스라브,0,0,44.7,10,3,3,0,0,0,7093.8,0,0,0,0,49,0,8,102,19991130,20000316,20011026,,,,,,0,,0,0,,0,,0,20260306,0,
서울특별시 송파구 삼전동 111-6번지,11710,10600,0,0111,0006,1025117235,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로 170 (삼전동),,,,,1,117103123009,10604,0,170,0,,0,주건축물,723.9,312.72,43.2,592.44,570.84,78.86,12,블록구조,"시멘트불록조, 일반철골구조",04000,제2종근린생활시설,"근린생활시설, 주택",30,슬레이트,골스레이트,0,0,7.8,2,1,0,0,0,0,592.44,0,0,0,0,0,0,4,139.68,19911210,19920127,19920327,,,,,,0,,0,0,,0,,0,20260305,0,
서울특별시 송파구 삼전동 111-7번지,11710,10600,0,0111,0007,102516978,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 41 (삼전동),,,,,0,117104169181,10601,0,41,,,0,주건축물,0,0,0,545.59,0,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,0,4,1,0,0,0,0,545.59,0,0,0,0,0,0,4,0,19880611,,19891027,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 111-12번지,11710,10600,0,0111,0012,1025113307,1,일반,2,일반건축물,서울특별시 송파구 백제고분로27길 40-9 (삼전동),,,,,0,117104169178,10601,0,40,9,,0,주건축물,175.3,86.76,49.49,246.24,159.48,90.98,11,벽돌구조,연와조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,경사스라브위기와,0,1,0,2,1,0,0,0,0,246.24,0,0,0,0,0,0,0,0,19840502,        ,19840801,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 111-16번지,11710,10600,0,0111,0016,10251100245246,1,일반,2,일반건축물,서울특별시 송파구 석촌호수로 162 (삼전동),강남중앙교회,,,,0,117103123009,10604,0,162,,,0,주건축물,967.9,478.79,49.4669,4913.16,2389.07,246.8303,21,철근콘크리트구조,일반철골구조,06000,종교시설,종교시설 외 1,90,기타지붕,기타지붕,0,0,36,8,4,2,0,0,0,4913.16,32,0,0,0,0,0,4,0,20100607,20101021,20121008,2010,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20250310,1,
서울특별시 송파구 삼전동 112번지,11710,10600,0,0112,0000,1025115671,2,집합,3,표제부,서울특별시 송파구 삼학사로19길 19 (삼전동),,,,,0,117104169224,10601,0,19,,,0,주건축물,222.8,133.51,59.92,599.82,0,124.95,21,철근콘크리트구조,"철근콘크리트조, 세멘벽돌조",02000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,18,0,12,4,1,0,0,0,0,599.82,0,0,0,0,0,0,4,0,19911009,19920123,19920605,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-1번지,11710,10600,0,0112,0001,102518355,1,일반,2,일반건축물,서울특별시 송파구 삼학사로19길 15-1 (삼전동),,,,,0,117104169224,10601,0,15,1,,0,주건축물,181.8,109,59.95,412.5,0,173.4,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(8가구),10,(철근)콘크리트,평스라브,0,8,10.2,3,1,0,0,0,0,412.5,0,0,0,0,0,0,3,34.5,19950823,19950830,19951213,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-2번지,11710,10600,0,0112,0002,1025115290,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 31-8 (삼전동),,,,,0,117104169181,10601,0,31,8,,0,주건축물,218.1,127.88,58.63,496.24,0,159.08,21,철근콘크리트구조,"철근콘크리트조, 경량철골조",01000,단독주택,"다가구주택(7가구), 근린생활시설",10,(철근)콘크리트,"평스라브, 경사지붕",0,7,11.4,4,1,0,0,0,0,496.24,0,0,0,0,0,0,4,50,19960627,19960806,19961230,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-3번지,11710,10600,0,0112,0003,102517983,1,일반,2,일반건축물,서울특별시 송파구 백제고분로29길 30 (삼전동),,,,,0,117104169180,10601,0,30,0,,0,주건축물,232.4,138.83,59.73,538.23,0,172.3,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(10가구),10,(철근)콘크리트,평스라브,0,10,9.2,3,1,0,0,0,0,538.23,0,0,0,0,0,0,4,46,19950721,19950812,19951129,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-5번지,11710,10600,0,0112,0005,102518419,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 31-14 (삼전동),,,,,0,117104169181,10601,0,31,14,,0,주건축물,231.7,137.99,59.56,516.12,0,175.71,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(8가구),10,(철근)콘크리트,평스라브,0,6,10.3,3,1,0,0,0,0,516.12,0,0,0,0,2,27.16,2,23,19950930,19961105,19970910,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-6번지,11710,10600,0,0112,0006,1025122620,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 31-10 (삼전동),,,,,0,117104169181,10601,0,31,10,,0,주건축물,231.7,138.72,59.87,493.7,0,164.44,21,철근콘크리트구조,"철근콘크리트조,",01000,단독주택,다가구주택(12가구),10,(철근)콘크리트,평스라브,0,12,10.2,3,1,0,0,0,0,493.7,0,0,0,0,2,25.2,2,0,19940319,19940406,19940708,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-7번지,11710,10600,0,0112,0007,1025110693,1,일반,2,일반건축물,서울특별시 송파구 삼학사로19길 17-1 (삼전동),,,,,0,117104169224,10601,0,17,1,,0,주건축물,179.3,106.08,59.16,419.28,0,177.49,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(8가구),10,(철근)콘크리트,평스라브,0,8,9.45,3,1,0,0,0,0,419.28,0,0,0,0,0,0,3,34.5,19950721,19950822,19951212,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-8번지,11710,10600,0,0112,0008,1025118494,2,집합,3,표제부,서울특별시 송파구 삼학사로19길 17 (삼전동),,0,,,0,117104169224,10601,0,17,,,0,주건축물,179.1,107.25,59.88,437.14,437.14,244.08,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택(9세대),10,(철근)콘크리트,평스라브,9,0,14.4,5,0,0,0,0,0,437.14,0,0,0,0,4,83.98,2,23,20000916,20010220,20010614,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-9번지,11710,10600,0,0112,0009,1025115514,2,집합,3,표제부,서울특별시 송파구 삼학사로19길 15 (삼전동),,,,,0,117104169224,10601,0,15,,,0,주건축물,181.8,109.03,59.97,450.32,450.32,247.7,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,10,0,13,5,0,0,0,0,0,450.32,0,0,0,0,5,0,2,0,20010706,20020429,20021227,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-10번지,11710,10600,0,0112,0010,1025121503,1,일반,2,일반건축물,서울특별시 송파구 삼학사로19길 13 (삼전동),,,,,0,117104169224,10601,0,13,0,,0,주건축물,276.9,136.6,49.33,679.04,546.4,197.32,21,철근콘크리트구조,"철근콘크리트조, 세멘벽돌조",01000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,평스라브,0,1,11.8,4,1,0,0,0,0,695.04,0,0,0,0,0,0,4,46,19890706,        ,19891221,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-11번지,11710,10600,0,0112,0011,10251100238438,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 31-6 (삼전동),,,,,0,117104169181,10601,0,31,6,,0,주건축물,218.2,130.32,59.73,528.51,528.51,242.21,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,스라브,13,0,16.03,6,0,0,0,0,0,528.51,0,0,0,0,5,57.5,2,23,20110421,20110426,20111025,2011,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 112-12번지,11710,10600,0,0112,0012,1025125181,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 33 (삼전동),,,,,0,117104169181,10601,0,33,,,0,주건축물,0,0,0,709.64,0,0,21,철근콘크리트구조,"철근콘크리트조, 세멘벽돌조",03000,제1종근린생활시설,"주택,",10,(철근)콘크리트,평스라브,0,1,0,4,1,0,0,0,0,709.64,0,0,0,0,0,0,3,0,19890706,,19900307,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113번지,11710,10600,0,0113,0000,1025122418,2,집합,3,표제부,서울특별시 송파구 백제고분로29길 28 (삼전동),동원 아트빌,,,,0,117104169180,10601,0,28,,,0,주건축물,181.1,108.58,59.96,440.87,440.87,243.44,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동 주택(다세대 주택),10,(철근)콘크리트,평 슬라브,9,0,13.8,5,0,0,0,0,0,440.87,0,0,0,0,7,97.5,0,0,20010706,20010905,20020123,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-1번지,11710,10600,0,0113,0001,1025113326,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 31-13 (삼전동),,,,,0,117104169181,10601,0,31,13,,0,주건축물,191.2,111.56,58.34,402.64,307.82,160.99,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(6가구),10,(철근)콘크리트,평스라브,0,6,10.6,3,1,0,0,0,0,402.64,0,0,0,0,0,0,4,46,19970912,19970922,19980115,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-2번지,11710,10600,0,0113,0002,102514895,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 31-11 (삼전동),,,,,0,117104169181,10601,0,31,11,,0,주건축물,218.2,130.81,59.94,545.2,545.2,249.86,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,평스라브,10,0,13,5,0,0,0,0,0,545.2,0,0,0,0,0,0,7,80.5,20010607,20010727,20020218,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-3번지,11710,10600,0,0113,0003,102514519,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-12 (삼전동),,,,,0,117104169181,10601,0,27,12,,0,주건축물,198.4,117.33,59.138104,433.19,433.19,218.34,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,철근콘크리트 평스라브,9,0,15.7,6,0,0,0,0,0,404.77,0,0,0,0,0,0,6,69,20020227,20020312,20020711,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-4번지,11710,10600,0,0113,0004,10251100193196,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-14 (삼전동),삼전빌라,,,,0,117104169181,10601,0,27,14,삼전빌라,0,주건축물,230.5,138.15,59.93,458.2,458.2,198.79,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,7,0,14.35,5,0,0,0,0,0,458.2,0,0,0,0,0,0,7,81,20080731,20080923,20081231,2008,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-5번지,11710,10600,0,0113,0005,10251100460358,2,집합,3,표제부,서울특별시 송파구 백제고분로29길 26 (삼전동),드림하우스,,,,0,117104169180,10601,0,26,,,0,주건축물,171.6,102.39,59.67,339.8,339.8,198.02,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,7,0,13.2,5,0,0,0,0,0,339.8,0,0,0,0,5,57.5,1,11.5,20130610,20131005,20140217,2013,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-6번지,11710,10600,0,0113,0006,102517723,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 31-9 (삼전동),,,,,0,117104169181,10601,0,31,9,,0,주건축물,218.1,129.97,59.6,509.94,0,176.9,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(14가구),10,(철근)콘크리트,평슬라브,0,14,9.55,3,1,0,0,0,0,509.94,0,0,0,0,0,0,4,46,19951211,19960229,19960715,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-7번지,11710,10600,0,0113,0007,1025122381,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 31-5 (삼전동),,,,,0,117104169181,10601,0,31,5,,0,주건축물,218.3,120.15,55.03,461.57,0,162.74,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,8,0,9.8,3,1,0,0,0,0,461.57,0,0,0,0,1,0,2,0,19910304,19910408,19911008,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-8번지,11710,10600,0,0113,0008,1025112412,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 31 (삼전동),,,,,0,117104169181,10601,0,31,,,0,주건축물,349.1,192.17,55.04,826.16,826.16,236.65,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택외1,10,(철근)콘크리트,평스라브,10,0,13.7,5,0,0,0,0,0,826.16,0,0,0,0,0,0,8,92,20010706,20020605,20021021,2002,3230091,건축과,1101,신축허가,1,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-9번지,11710,10600,0,0113,0009,1025123590,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-10 (삼전동),원빌라트,,,,0,117104169181,10601,0,27,10,,0,주건축물,198.3,118.58,59.8,473.44,473.44,238.75,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,평스라브,9,0,14,5,0,0,0,0,0,473.44,0,0,0,0,6,98.64,0,0,20010611,20020221,20020626,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-10번지,11710,10600,0,0113,0010,1025124731,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-8 (삼전동),길용빌라트,,,,0,117104169181,10601,0,27,8,,0,주건축물,198.4,119.04,60,466.17,466.17,234.96,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,9,0,15.8,6,0,0,0,0,0,466.17,0,0,0,0,6,96.86,0,0,20010609,20020314,20020812,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-11번지,11710,10600,0,0113,0011,1025111042,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-6 (삼전동),,,,,0,117104169181,10601,0,27,6,,0,주건축물,198.4,120.64,60.81,471.31,471.31,237.56,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,(철근)콘크리트평스라브,9,0,14.5,5,0,0,0,0,0,471.31,0,0,0,0,0,0,6,69,20010529,20020508,20021128,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 113-12번지,11710,10600,0,0113,0012,102519238,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 29 (삼전동),,,,,0,117104169181,10601,0,29,,,0,주건축물,278.8,158.98,57.02,668.81,668.81,239.88,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택외1,10,(철근)콘크리트,평스라브,7,0,14,5,0,0,0,0,0,668.81,0,0,0,0,0,0,6,69,20011207,20030304,20030813,,,,,,1,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114번지,11710,10600,0,0114,0000,1025111000,2,집합,3,표제부,서울특별시 송파구 백제고분로29길 24 (삼전동),,,,,0,117104169180,10601,0,24,,,0,주건축물,195,116.72,59.85,471.68,471.68,241.88,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,10,0,13.1,5,0,0,0,0,0,471.68,0,0,0,0,0,0,7,80.5,20020208,20020323,20030319,2002,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-1번지,11710,10600,0,0114,0001,10251100493212,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-13 (삼전동),,,,,0,117104169181,10601,0,27,13,삼전퍼스트빌,0,주건축물,165.3,97.15,58.77,329.41,329.41,199.28,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10,(철근)콘크리트,평스라브,10,0,14.1,5,0,0,0,0,0,329.41,0,0,0,0,2,23,3,34.5,20160426,20160614,20161110,2016,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 삼전동 114-2번지,11710,10600,0,0114,0002,1025124617,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-11 (삼전동),,,,,0,117104169181,10601,0,27,11,,0,주건축물,186.5,111.36,59.71,488.83,488.83,262.11,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,"(철근)콘크리트,평스라브",9,0,13.4,6,0,0,0,0,0,488.83,0,0,0,0,0,0,7,80.5,20020401,20030224,20030903,2002,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-3번지,11710,10600,0,0114,0003,1025123786,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-7 (삼전동),,,,,0,117104169181,10601,0,27,7,,0,주건축물,206.3,123.54,59.88,507.56,507.56,246.03,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,10,0,13.2,5,0,0,0,0,0,507.56,0,0,0,0,0,0,7,80.5,20020104,20020218,20020710,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-4번지,11710,10600,0,0114,0004,1025124978,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 27-5 (삼전동),,,,,0,117104169181,10601,0,27,5,,0,주건축물,188.7,113.16,59.96,445.28,0,179.9,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(12가구),10,(철근)콘크리트,평스라브,0,12,8.9,3,1,0,0,0,0,445.28,0,0,0,0,0,0,4,46,19951103,19951214,19960710,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-5번지,11710,10600,0,0114,0005,102515012,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 27 (삼전동),,,,,0,117104169181,10601,0,27,,,0,주건축물,340.2,204,59.96,1077.83,867.14,254.9,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구및복지시설외 2,90,기타지붕,경사지붕,0,1,0,5,1,0,0,0,0,1077.83,0,0,0,0,2,0,4,0,19870407,,19870724,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-6번지,11710,10600,0,0114,0006,1025110118,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 25 (삼전동),,,,,0,117104169181,10601,0,25,0,,0,주건축물,0,0,0,204.56,0,0,11,벽돌구조,세멘벽돌조,03000,제1종근린생활시설,"근린생활시설,",10,(철근)콘크리트,평스라브,0,1,0,2,1,0,0,0,0,204.56,0,0,0,0,0,0,2,0,19870307,,19870813,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-7번지,11710,10600,0,0114,0007,10251100494183,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 23-8 (삼전동),,,,,0,117104169181,10601,0,23,8,,0,주건축물,232.5,139.14,59.85,463.32,463.32,199.28,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10,(철근)콘크리트,평지붕,11,0,13.8,5,0,1,0,0,0,463.32,0,0,0,0,0,0,8,92,20160523,20160628,20161223,2016,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 삼전동 114-8번지,11710,10600,0,0114,0008,1025119801,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 23-10 (삼전동),,,,,0,117104169181,10601,0,23,10,,0,주건축물,199.9,119.62,59.84,419.46,0,155.28,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(7가구),10,(철근)콘크리트,평스라브,0,7,10.2,3,1,0,0,0,0,419.46,0,0,0,0,0,0,3,34.5,19960409,19960420,19960826,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-9번지,11710,10600,0,0114,0009,102517871,1,일반,2,일반건축물,서울특별시 송파구 백제고분로31길 23-12 (삼전동),,,,,0,117104169181,10601,0,23,12,,0,주건축물,229.9,137.9,59.98,487.52,365.74,159.08,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택(7가구),10,(철근)콘크리트,평스라브,0,7,10.35,3,1,0,0,0,0,487.52,0,0,0,0,0,0,5,57.5,20000807,        ,20001115,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-10번지,11710,10600,0,0114,0010,1025114008,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 23-14 (삼전동),,,,,0,117104169181,10601,0,23,14,,0,주건축물,165.7,99.38,59.98,330.56,330.56,199.49,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,6,0,11.5,4,0,0,0,0,0,330.56,0,0,0,0,4,46,0,0,20010628,20010704,20011106,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-11번지,11710,10600,0,0114,0011,1025111125,1,일반,2,일반건축물,서울특별시 송파구 백제고분로29길 22 (삼전동),,,,,0,117104169180,10601,0,22,0,,0,주건축물,231.3,135.39,58.53,539.86,0,175.23,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(7가구),10,(철근)콘크리트,평스라브,0,7,10.2,3,1,0,0,0,0,539.86,0,0,0,0,0,0,4,46,19960725,19960816,19961120,,,,,,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-12번지,11710,10600,0,0114,0012,1025120246,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 27-9 (삼전동),,,,,0,117104169181,10601,0,27,9,,0,주건축물,186.4,112.74,60.48,489.52,489.52,262.62,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,평스라브,9,0,13.4,6,0,0,0,0,0,489.52,0,0,0,0,0,0,7,80.5,20020401,20030224,20030826,2002,3230091,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 삼전동 114-13번지,11710,10600,0,0114,0013,10251100494154,2,집합,3,표제부,서울특별시 송파구 백제고분로31길 23-6 (삼전동),,,,,0,117104169181,10601,0,23,6,,0,주건축물,232,139.14,59.97,463.32,463.32,199.71,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택,10,(철근)콘크리트,평지붕,11,0,13.8,5,0,1,0,0,0,463.32,0,0,0,0,0,0,8,92,20160523,20160628,20161223,2016,3230165,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 삼전동 115번지,11710,10600,0,0115,0000,1025117547,1,일반,2,일반건축물,서울특별시 송파구 백제고분로29길 20 (삼전동),,,,,0,117104169180,10601,0,20,0,,0,주건축물,165.2,98.71,59.75,345.34,0,163.18,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구용단독주택(6가구),10,(철근)콘크리트,반평스라브,0,6,9.1,3,1,0,0,0,0,345.34,0,0,0,0,0,0,4,46,19970509,19970522,19971025,,,,,,0,,0,0,,0,,0,20220813,0,
